symbol,interval,start,end,method,param,final_balance,return_pct,max_drawdown,win_rate,total_trades,profit_factor,sharpe
ETHUSDT,15m,20250101,20251201,atr,"(14, 1.5)",3083957.647808749,307.3957647808749,0.16219449772565556,0.4058219178082192,1168,2.0779946803792066,
ETHUSDT,15m,20250101,20251201,atr,"(14, 2.0)",859560.606314471,84.9560606314471,0.19699128770883106,0.4184491978609626,748,1.9846858868138324,
ETHUSDT,15m,20250101,20251201,atr,"(14, 2.5)",271964.96018536174,26.196496018536173,0.2681294821457795,0.3985239852398524,542,1.8339688094872,
ETHUSDT,15m,20250101,20251201,fixed,10,91344653.62813061,9133.465362813062,0.14099909699414723,0.4596774193548387,2232,2.953709452376849,
ETHUSDT,15m,20250101,20251201,fixed,15,7696988.313489912,768.6988313489912,0.144198668126063,0.4273021001615509,1238,2.298965354137227,
ETHUSDT,15m,20250101,20251201,fixed,20,1267638.8202457274,125.76388202457274,0.15145961644920466,0.42317073170731706,820,2.0622623183500046,
ETHUSDT,15m,20250101,20251201,fixed,25,307870.6392053128,29.78706392053128,0.2206366396275254,0.3920265780730897,602,1.9023801005776877,
ETHUSDT,15m,20250101,20251201,fixed,30,215948.1240572784,20.59481240572784,0.2720936907782068,0.38148984198645597,443,1.830920025222462,
ETHUSDT,15m,20250101,20251201,fixed,35,146342.03213549007,13.634203213549007,0.21769748287439408,0.39104477611940297,335,1.8852900444499374,
ETHUSDT,15m,20250101,20251201,fixed,40,63989.30157640422,5.3989301576404225,0.2496453794898689,0.3710247349823322,283,1.7147178983378961,
ETHUSDT,15m,20250101,20251201,fixed,45,43335.433492450815,3.3335433492450814,0.3482079243712128,0.3695652173913043,230,1.6752803432087624,
ETHUSDT,15m,20250101,20251201,fixed,50,24156.08355695695,1.415608355695695,0.418657876638241,0.33816425120772947,207,1.3759252895421714,
ETHUSDT,15m,20250101,20251201,percentage,0.003,250372350.49951196,25036.235049951196,0.09562041606701431,0.4612605379365717,2491,3.1078018225629425,
ETHUSDT,15m,20250101,20251201,percentage,0.0035,56457534.16358828,5644.753416358828,0.11781631762168158,0.45365853658536587,2050,2.7327232296956354,
ETHUSDT,15m,20250101,20251201,percentage,0.004,23510622.756472446,2350.0622756472444,0.1187884619563455,0.4383078730904818,1702,2.8353501362558324,
ETHUSDT,15m,20250101,20251201,percentage,0.0045,11193629.47260705,1118.362947260705,0.14633914565635797,0.4233983286908078,1436,2.3438157741339767,
ETHUSDT,15m,20250101,20251201,percentage,0.005,3703533.7843984854,369.35337843984854,0.1594052310446701,0.4110236220472441,1270,2.032903270784367,
ETHUSDT,15m,20250101,20251201,percentage,0.0055,4522549.641777997,451.2549641777997,0.17392966285117947,0.4289772727272727,1056,2.3705088701661947,
ETHUSDT,15m,20250101,20251201,log_percentage,0.003,250372350.49951196,25036.235049951196,0.09562041606701431,0.4612605379365717,2491,3.1078018225629425,
ETHUSDT,15m,20250101,20251201,log_percentage,0.0035,56457534.16358828,5644.753416358828,0.11781631762168158,0.45365853658536587,2050,2.7327232296956354,
ETHUSDT,15m,20250101,20251201,log_percentage,0.004,23510622.756472446,2350.0622756472444,0.1187884619563455,0.4383078730904818,1702,2.8353501362558324,
ETHUSDT,15m,20250101,20251201,log_percentage,0.0045,11193629.47260705,1118.362947260705,0.14633914565635797,0.4233983286908078,1436,2.3438157741339767,
ETHUSDT,15m,20250101,20251201,log_percentage,0.005,3703533.7843984854,369.35337843984854,0.1594052310446701,0.4110236220472441,1270,2.032903270784367,
ETHUSDT,15m,20250101,20251201,log_percentage,0.0055,4522549.641777997,451.2549641777997,0.17392966285117947,0.4289772727272727,1056,2.3705088701661947,
